date,sku_id,store_id,quantity_sold,day_of_week,weekofyear,month,is_weekend,event_Flu Season,event_Public Holiday,event_School Holiday,rolling_7d_sales
2024-06-01,SKU_006,Store_A,16,5,22,6,True,False,False,False,25.571428571428573
2024-06-02,SKU_006,Store_A,28,6,22,6,True,False,False,False,23.857142857142858
2024-06-03,SKU_006,Store_A,19,0,23,6,False,False,False,False,23.142857142857142
2024-06-04,SKU_006,Store_A,17,1,23,6,False,False,False,False,23.428571428571427
2024-06-05,SKU_006,Store_A,27,2,23,6,False,False,False,False,21.714285714285715
2024-06-06,SKU_006,Store_A,26,3,23,6,False,False,False,False,22.0
2024-06-07,SKU_006,Store_A,23,4,23,6,False,False,False,False,22.285714285714285
2024-06-08,SKU_006,Store_A,28,5,23,6,True,False,False,False,22.285714285714285
2024-06-09,SKU_006,Store_A,29,6,23,6,True,False,False,False,24.0
2024-06-10,SKU_006,Store_A,28,0,24,6,False,False,False,False,24.142857142857142
2024-06-11,SKU_006,Store_A,19,1,24,6,False,False,False,False,25.428571428571427
2024-06-12,SKU_006,Store_A,27,2,24,6,False,False,False,False,25.714285714285715
2024-06-13,SKU_006,Store_A,22,3,24,6,False,False,False,False,25.714285714285715
2024-06-14,SKU_006,Store_A,30,4,24,6,False,False,False,False,25.142857142857142
2024-06-15,SKU_006,Store_A,20,5,24,6,True,False,False,False,26.142857142857142
2024-06-16,SKU_006,Store_A,19,6,24,6,True,False,False,False,25.0
2024-06-17,SKU_006,Store_A,17,0,25,6,False,False,False,False,23.571428571428573
2024-06-18,SKU_006,Store_A,21,1,25,6,False,False,False,False,22.0
2024-06-19,SKU_006,Store_A,22,2,25,6,False,False,False,False,22.285714285714285
2024-06-20,SKU_006,Store_A,22,3,25,6,False,False,False,False,21.571428571428573
2024-06-21,SKU_006,Store_A,21,4,25,6,False,False,False,False,21.571428571428573
2024-06-22,SKU_006,Store_A,23,5,25,6,True,False,False,False,20.285714285714285
2024-06-23,SKU_006,Store_A,18,6,25,6,True,False,False,False,20.714285714285715
2024-06-24,SKU_006,Store_A,14,0,26,6,False,False,False,False,20.571428571428573
2024-06-25,SKU_006,Store_A,14,1,26,6,False,False,False,False,20.142857142857142
2024-06-26,SKU_006,Store_A,23,2,26,6,False,False,False,False,19.142857142857142
2024-06-27,SKU_006,Store_A,20,3,26,6,False,False,False,False,19.285714285714285
2024-06-28,SKU_006,Store_A,8,4,26,6,False,False,False,False,19.0
2024-01-01,SKU_006,Store_B,13,0,1,1,False,False,True,False,0.0
2024-01-02,SKU_006,Store_B,24,1,1,1,False,False,False,False,0.0
2024-01-03,SKU_006,Store_B,23,2,1,1,False,False,False,False,0.0
2024-01-04,SKU_006,Store_B,19,3,1,1,False,False,False,False,0.0
2024-01-05,SKU_006,Store_B,27,4,1,1,False,False,False,False,0.0
2024-01-06,SKU_006,Store_B,29,5,1,1,True,False,False,False,0.0
2024-01-07,SKU_006,Store_B,17,6,1,1,True,False,False,False,0.0
2024-01-08,SKU_006,Store_B,21,0,2,1,False,False,False,False,21.714285714285715
2024-01-09,SKU_006,Store_B,21,1,2,1,False,False,False,False,22.857142857142858
2024-01-10,SKU_006,Store_B,21,2,2,1,False,False,False,False,22.428571428571427
2024-01-11,SKU_006,Store_B,30,3,2,1,False,False,False,False,22.142857142857142
2024-01-12,SKU_006,Store_B,25,4,2,1,False,False,False,False,23.714285714285715
2024-01-13,SKU_006,Store_B,25,5,2,1,True,False,False,False,23.428571428571427
2024-01-14,SKU_006,Store_B,17,6,2,1,True,False,False,False,22.857142857142858
2024-01-15,SKU_006,Store_B,30,0,3,1,False,False,True,False,22.857142857142858
2024-01-16,SKU_006,Store_B,21,1,3,1,False,False,False,False,24.142857142857142
2024-01-17,SKU_006,Store_B,28,2,3,1,False,False,False,False,24.142857142857142
2024-01-18,SKU_006,Store_B,29,3,3,1,False,False,False,False,25.142857142857142
2024-01-19,SKU_006,Store_B,35,4,3,1,False,False,False,False,25.0
2024-01-20,SKU_006,Store_B,22,5,3,1,True,False,False,False,26.428571428571427
2024-01-21,SKU_006,Store_B,13,6,3,1,True,False,False,False,26.0
2024-01-22,SKU_006,Store_B,30,0,4,1,False,False,False,False,25.428571428571427
2024-01-23,SKU_006,Store_B,38,1,4,1,False,False,False,False,25.428571428571427
2024-01-24,SKU_006,Store_B,35,2,4,1,False,False,False,False,27.857142857142858
2024-01-25,SKU_006,Store_B,30,3,4,1,False,False,False,False,28.857142857142858
2024-01-26,SKU_006,Store_B,27,4,4,1,False,False,False,False,29.0
2024-01-27,SKU_006,Store_B,33,5,4,1,True,False,False,False,27.857142857142858
2024-01-28,SKU_006,Store_B,24,6,4,1,True,False,False,False,29.428571428571427
2024-01-29,SKU_006,Store_B,32,0,5,1,False,True,False,False,31.0
2024-01-30,SKU_006,Store_B,32,1,5,1,False,False,False,False,31.285714285714285
2024-01-31,SKU_006,Store_B,35,2,5,1,False,False,False,False,30.428571428571427
2024-02-01,SKU_006,Store_B,43,3,5,2,False,False,False,False,30.428571428571427
2024-02-02,SKU_006,Store_B,31,4,5,2,False,False,False,False,32.285714285714285
2024-02-03,SKU_006,Store_B,27,5,5,2,True,False,False,False,32.857142857142854
2024-02-04,SKU_006,Store_B,29,6,5,2,True,False,False,False,32.0
2024-02-05,SKU_006,Store_B,20,0,6,2,False,False,False,False,32.714285714285715
2024-02-06,SKU_006,Store_B,26,1,6,2,False,False,False,False,31.0
2024-02-07,SKU_006,Store_B,27,2,6,2,False,False,False,False,30.142857142857142
2024-02-08,SKU_006,Store_B,26,3,6,2,False,False,False,False,29.0
2024-02-09,SKU_006,Store_B,29,4,6,2,False,False,False,False,26.571428571428573
2024-02-10,SKU_006,Store_B,24,5,6,2,True,False,False,False,26.285714285714285
2024-02-11,SKU_006,Store_B,34,6,6,2,True,False,False,False,25.857142857142858
2024-02-12,SKU_006,Store_B,28,0,7,2,False,False,True,False,26.571428571428573
2024-02-13,SKU_006,Store_B,28,1,7,2,False,False,False,False,27.714285714285715
2024-02-14,SKU_006,Store_B,26,2,7,2,False,False,False,False,28.0
2024-02-15,SKU_006,Store_B,28,3,7,2,False,False,False,False,27.857142857142858
2024-02-16,SKU_006,Store_B,31,4,7,2,False,False,False,False,28.142857142857142
2024-02-17,SKU_006,Store_B,22,5,7,2,True,False,False,False,28.428571428571427
2024-02-18,SKU_006,Store_B,23,6,7,2,True,False,False,False,28.142857142857142
2024-02-19,SKU_006,Store_B,25,0,8,2,False,False,False,False,26.571428571428573
2024-02-20,SKU_006,Store_B,19,1,8,2,False,False,False,False,26.142857142857142
2024-02-21,SKU_006,Store_B,21,2,8,2,False,False,False,False,24.857142857142858
2024-02-22,SKU_006,Store_B,23,3,8,2,False,False,False,False,24.142857142857142
2024-02-23,SKU_006,Store_B,29,4,8,2,False,False,False,False,23.428571428571427
2024-02-24,SKU_006,Store_B,26,5,8,2,True,False,False,False,23.142857142857142
2024-02-25,SKU_006,Store_B,25,6,8,2,True,False,False,False,23.714285714285715
2024-02-26,SKU_006,Store_B,28,0,9,2,False,False,True,False,24.0
2024-02-27,SKU_006,Store_B,23,1,9,2,False,False,False,False,24.428571428571427
2024-02-28,SKU_006,Store_B,25,2,9,2,False,False,False,False,25.0
2024-02-29,SKU_006,Store_B,22,3,9,2,False,False,False,False,25.571428571428573
2024-03-01,SKU_006,Store_B,24,4,9,3,False,False,False,False,25.428571428571427
2024-03-02,SKU_006,Store_B,19,5,9,3,True,False,False,False,24.714285714285715
2024-03-03,SKU_006,Store_B,9,6,9,3,True,False,False,False,23.714285714285715
2024-03-04,SKU_006,Store_B,21,0,10,3,False,False,False,False,21.428571428571427
2024-03-05,SKU_006,Store_B,28,1,10,3,False,False,False,False,20.428571428571427
2024-03-06,SKU_006,Store_B,25,2,10,3,False,False,False,False,21.142857142857142
2024-03-07,SKU_006,Store_B,25,3,10,3,False,False,False,False,21.142857142857142
2024-03-08,SKU_006,Store_B,26,4,10,3,False,False,False,False,21.571428571428573
2024-03-09,SKU_006,Store_B,20,5,10,3,True,False,False,False,21.857142857142858
2024-03-10,SKU_006,Store_B,20,6,10,3,True,False,False,False,22.0
2024-03-11,SKU_006,Store_B,16,0,11,3,False,True,False,False,23.571428571428573
2024-03-12,SKU_006,Store_B,17,1,11,3,False,False,False,False,22.857142857142858
2024-03-13,SKU_006,Store_B,21,2,11,3,False,False,False,False,21.285714285714285
2024-03-14,SKU_006,Store_B,24,3,11,3,False,False,False,False,20.714285714285715
2024-03-15,SKU_006,Store_B,17,4,11,3,False,False,False,False,20.571428571428573
2024-03-16,SKU_006,Store_B,15,5,11,3,True,False,False,False,19.285714285714285
2024-03-17,SKU_006,Store_B,17,6,11,3,True,False,False,False,18.571428571428573
2024-03-18,SKU_006,Store_B,20,0,12,3,False,False,False,False,18.142857142857142
2024-03-19,SKU_006,Store_B,10,1,12,3,False,False,False,False,18.714285714285715
2024-03-20,SKU_006,Store_B,5,2,12,3,False,False,False,False,17.714285714285715
2024-03-21,SKU_006,Store_B,14,3,12,3,False,False,False,False,15.428571428571429
2024-03-22,SKU_006,Store_B,10,4,12,3,False,False,False,False,14.0
2024-03-23,SKU_006,Store_B,14,5,12,3,True,False,False,False,13.0
2024-03-24,SKU_006,Store_B,15,6,12,3,True,False,False,False,12.857142857142858
2024-03-25,SKU_006,Store_B,14,0,13,3,False,False,False,True,12.571428571428571
2024-03-26,SKU_006,Store_B,23,1,13,3,False,False,False,False,11.714285714285714
2024-03-27,SKU_006,Store_B,17,2,13,3,False,False,False,False,13.571428571428571
2024-03-28,SKU_006,Store_B,17,3,13,3,False,False,False,False,15.285714285714286
2024-03-29,SKU_006,Store_B,19,4,13,3,False,False,False,False,15.714285714285714
2024-03-30,SKU_006,Store_B,10,5,13,3,True,False,False,False,17.0
2024-03-31,SKU_006,Store_B,21,6,13,3,True,False,False,False,16.428571428571427
2024-04-01,SKU_006,Store_B,15,0,14,4,False,False,False,False,17.285714285714285
2024-04-02,SKU_006,Store_B,19,1,14,4,False,False,False,False,17.428571428571427
2024-04-03,SKU_006,Store_B,10,2,14,4,False,False,False,False,16.857142857142858
2024-04-04,SKU_006,Store_B,8,3,14,4,False,False,False,False,15.857142857142858
2024-04-05,SKU_006,Store_B,20,4,14,4,False,False,False,False,14.571428571428571
2024-04-06,SKU_006,Store_B,18,5,14,4,True,False,False,False,14.714285714285714
2024-04-07,SKU_006,Store_B,12,6,14,4,True,False,False,False,15.857142857142858
2024-04-08,SKU_006,Store_B,12,0,15,4,False,True,False,False,14.571428571428571
2024-04-09,SKU_006,Store_B,22,1,15,4,False,False,False,False,14.142857142857142
2024-04-10,SKU_006,Store_B,11,2,15,4,False,False,False,False,14.571428571428571
2024-04-11,SKU_006,Store_B,25,3,15,4,False,False,False,False,14.714285714285714
2024-04-12,SKU_006,Store_B,13,4,15,4,False,False,False,False,17.142857142857142
2024-04-13,SKU_006,Store_B,20,5,15,4,True,False,False,False,16.142857142857142
2024-04-14,SKU_006,Store_B,16,6,15,4,True,False,False,False,16.428571428571427
2024-04-15,SKU_006,Store_B,21,0,16,4,False,False,False,False,17.0
2024-04-16,SKU_006,Store_B,15,1,16,4,False,False,False,False,18.285714285714285
2024-04-17,SKU_006,Store_B,18,2,16,4,False,False,False,False,17.285714285714285
2024-04-18,SKU_006,Store_B,19,3,16,4,False,False,False,False,18.285714285714285
2024-04-19,SKU_006,Store_B,14,4,16,4,False,False,False,False,17.428571428571427
2024-04-20,SKU_006,Store_B,23,5,16,4,True,False,False,False,17.571428571428573
2024-04-21,SKU_006,Store_B,17,6,16,4,True,False,False,False,18.0
2024-04-22,SKU_006,Store_B,19,0,17,4,False,True,False,False,18.142857142857142
2024-04-23,SKU_006,Store_B,15,1,17,4,False,False,False,False,17.857142857142858
2024-04-24,SKU_006,Store_B,8,2,17,4,False,False,False,False,17.857142857142858
2024-04-25,SKU_006,Store_B,20,3,17,4,False,False,False,False,16.428571428571427
2024-04-26,SKU_006,Store_B,33,4,17,4,False,False,False,False,16.571428571428573
2024-04-27,SKU_006,Store_B,26,5,17,4,True,False,False,False,19.285714285714285
2024-04-28,SKU_006,Store_B,22,6,17,4,True,False,False,False,19.714285714285715
2024-04-29,SKU_006,Store_B,21,0,18,4,False,False,False,False,20.428571428571427
2024-04-30,SKU_006,Store_B,23,1,18,4,False,False,False,False,20.714285714285715
2024-05-01,SKU_006,Store_B,26,2,18,5,False,False,False,False,21.857142857142858
2024-05-02,SKU_006,Store_B,18,3,18,5,False,False,False,False,24.428571428571427
2024-05-03,SKU_006,Store_B,29,4,18,5,False,False,False,False,24.142857142857142
2024-05-04,SKU_006,Store_B,28,5,18,5,True,False,False,False,23.571428571428573
2024-05-05,SKU_006,Store_B,28,6,18,5,True,False,False,False,23.857142857142858
2024-05-06,SKU_006,Store_B,27,0,19,5,False,True,False,False,24.714285714285715
2024-05-07,SKU_006,Store_B,25,1,19,5,False,False,False,False,25.571428571428573
2024-05-08,SKU_006,Store_B,29,2,19,5,False,False,False,False,25.857142857142858
2024-05-09,SKU_006,Store_B,29,3,19,5,False,False,False,False,26.285714285714285
2024-05-10,SKU_006,Store_B,24,4,19,5,False,False,False,False,27.857142857142858
2024-05-11,SKU_006,Store_B,24,5,19,5,True,False,False,False,27.142857142857142
2024-05-12,SKU_006,Store_B,27,6,19,5,True,False,False,False,26.571428571428573
2024-05-13,SKU_006,Store_B,35,0,20,5,False,False,False,False,26.428571428571427
2024-05-14,SKU_006,Store_B,21,1,20,5,False,False,False,False,27.571428571428573
2024-05-15,SKU_006,Store_B,20,2,20,5,False,False,False,False,27.0
2024-05-16,SKU_006,Store_B,29,3,20,5,False,False,False,False,25.714285714285715
2024-05-17,SKU_006,Store_B,28,4,20,5,False,False,False,False,25.714285714285715
2024-05-18,SKU_006,Store_B,29,5,20,5,True,False,False,False,26.285714285714285
2024-05-19,SKU_006,Store_B,30,6,20,5,True,False,False,False,27.0
2024-05-20,SKU_006,Store_B,27,0,21,5,False,False,False,False,27.428571428571427
2024-05-21,SKU_006,Store_B,36,1,21,5,False,False,False,False,26.285714285714285
2024-05-22,SKU_006,Store_B,21,2,21,5,False,False,False,False,28.428571428571427
2024-05-23,SKU_006,Store_B,25,3,21,5,False,False,False,False,28.571428571428573
2024-05-24,SKU_006,Store_B,29,4,21,5,False,False,False,False,28.0
2024-05-25,SKU_006,Store_B,21,5,21,5,True,False,False,False,28.142857142857142
2024-05-26,SKU_006,Store_B,28,6,21,5,True,False,False,False,27.0
2024-05-27,SKU_006,Store_B,38,0,22,5,False,False,False,False,26.714285714285715
2024-05-28,SKU_006,Store_B,29,1,22,5,False,False,False,False,28.285714285714285
2024-05-29,SKU_006,Store_B,31,2,22,5,False,False,False,False,27.285714285714285
2024-05-30,SKU_006,Store_B,23,3,22,5,False,False,False,False,28.714285714285715
2024-05-31,SKU_006,Store_B,26,4,22,5,False,False,False,False,28.428571428571427
2024-06-01,SKU_006,Store_B,27,5,22,6,True,False,False,False,28.0
2024-06-02,SKU_006,Store_B,28,6,22,6,True,False,False,False,28.857142857142858
2024-06-03,SKU_006,Store_B,36,0,23,6,False,False,False,False,28.857142857142858
2024-06-04,SKU_006,Store_B,32,1,23,6,False,False,False,False,28.571428571428573
2024-06-05,SKU_006,Store_B,23,2,23,6,False,False,False,False,29.0
2024-06-06,SKU_006,Store_B,30,3,23,6,False,False,False,False,27.857142857142858
2024-06-07,SKU_006,Store_B,31,4,23,6,False,False,False,False,28.857142857142858
2024-06-08,SKU_006,Store_B,34,5,23,6,True,False,False,False,29.571428571428573
2024-06-09,SKU_006,Store_B,36,6,23,6,True,False,False,False,30.571428571428573
2024-06-10,SKU_006,Store_B,23,0,24,6,False,False,False,False,31.714285714285715
2024-06-11,SKU_006,Store_B,24,1,24,6,False,False,False,False,29.857142857142858
2024-06-12,SKU_006,Store_B,21,2,24,6,False,False,False,False,28.714285714285715
2024-06-13,SKU_006,Store_B,26,3,24,6,False,False,False,False,28.428571428571427
2024-06-14,SKU_006,Store_B,29,4,24,6,False,False,False,False,27.857142857142858
2024-06-15,SKU_006,Store_B,32,5,24,6,True,False,False,False,27.571428571428573
2024-06-16,SKU_006,Store_B,26,6,24,6,True,False,False,False,27.285714285714285
2024-06-17,SKU_006,Store_B,25,0,25,6,False,False,False,False,25.857142857142858
2024-06-18,SKU_006,Store_B,27,1,25,6,False,False,False,False,26.142857142857142
2024-06-19,SKU_006,Store_B,21,2,25,6,False,False,False,False,26.571428571428573
2024-06-20,SKU_006,Store_B,36,3,25,6,False,False,False,False,26.571428571428573
2024-06-21,SKU_006,Store_B,17,4,25,6,False,False,False,False,28.0
2024-06-22,SKU_006,Store_B,26,5,25,6,True,False,False,False,26.285714285714285
2024-06-23,SKU_006,Store_B,34,6,25,6,True,False,False,False,25.428571428571427
2024-06-24,SKU_006,Store_B,24,0,26,6,False,False,False,False,26.571428571428573
2024-06-25,SKU_006,Store_B,23,1,26,6,False,False,False,False,26.428571428571427
2024-06-26,SKU_006,Store_B,21,2,26,6,False,False,False,False,25.857142857142858
2024-06-27,SKU_006,Store_B,22,3,26,6,False,False,False,False,25.857142857142858
2024-06-28,SKU_006,Store_B,29,4,26,6,False,False,False,False,23.857142857142858
2024-01-01,SKU_007,Store_A,18,0,1,1,False,False,True,False,0.0
2024-01-02,SKU_007,Store_A,12,1,1,1,False,False,False,False,0.0
2024-01-03,SKU_007,Store_A,25,2,1,1,False,False,False,False,0.0
2024-01-04,SKU_007,Store_A,20,3,1,1,False,False,False,False,0.0
2024-01-05,SKU_007,Store_A,24,4,1,1,False,False,False,False,0.0
2024-01-06,SKU_007,Store_A,20,5,1,1,True,False,False,False,0.0
2024-01-07,SKU_007,Store_A,16,6,1,1,True,False,False,False,0.0
2024-01-08,SKU_007,Store_A,23,0,2,1,False,False,False,False,19.285714285714285
2024-01-09,SKU_007,Store_A,21,1,2,1,False,False,False,False,20.0
2024-01-10,SKU_007,Store_A,22,2,2,1,False,False,False,False,21.285714285714285
2024-01-11,SKU_007,Store_A,29,3,2,1,False,False,False,False,20.857142857142858
2024-01-12,SKU_007,Store_A,16,4,2,1,False,False,False,False,22.142857142857142
2024-01-13,SKU_007,Store_A,23,5,2,1,True,False,False,False,21.0
2024-01-14,SKU_007,Store_A,18,6,2,1,True,False,False,False,21.428571428571427
2024-01-15,SKU_007,Store_A,9,0,3,1,False,False,True,False,21.714285714285715
2024-01-16,SKU_007,Store_A,22,1,3,1,False,False,False,False,19.714285714285715
2024-01-17,SKU_007,Store_A,23,2,3,1,False,False,False,False,19.857142857142858
2024-01-18,SKU_007,Store_A,26,3,3,1,False,False,False,False,20.0
2024-01-19,SKU_007,Store_A,22,4,3,1,False,False,False,False,19.571428571428573
2024-01-20,SKU_007,Store_A,16,5,3,1,True,False,False,False,20.428571428571427
2024-01-21,SKU_007,Store_A,19,6,3,1,True,False,False,False,19.428571428571427
2024-01-22,SKU_007,Store_A,30,0,4,1,False,False,False,False,19.571428571428573
2024-01-23,SKU_007,Store_A,20,1,4,1,False,False,False,False,22.571428571428573
2024-01-24,SKU_007,Store_A,32,2,4,1,False,False,False,False,22.285714285714285
2024-01-25,SKU_007,Store_A,29,3,4,1,False,False,False,False,23.571428571428573
2024-01-26,SKU_007,Store_A,22,4,4,1,False,False,False,False,24.0
2024-01-27,SKU_007,Store_A,20,5,4,1,True,False,False,False,24.0
2024-01-28,SKU_007,Store_A,29,6,4,1,True,False,False,False,24.571428571428573
2024-01-29,SKU_007,Store_A,23,0,5,1,False,True,False,False,26.0
2024-01-30,SKU_007,Store_A,16,1,5,1,False,False,False,False,25.0
2024-01-31,SKU_007,Store_A,27,2,5,1,False,False,False,False,24.428571428571427
2024-02-01,SKU_007,Store_A,26,3,5,2,False,False,False,False,23.714285714285715
2024-02-02,SKU_007,Store_A,30,4,5,2,False,False,False,False,23.285714285714285
2024-02-03,SKU_007,Store_A,26,5,5,2,True,False,False,False,24.428571428571427
2024-02-04,SKU_007,Store_A,21,6,5,2,True,False,False,False,25.285714285714285
2024-02-05,SKU_007,Store_A,30,0,6,2,False,False,False,False,24.142857142857142
2024-02-06,SKU_007,Store_A,31,1,6,2,False,False,False,False,25.142857142857142
2024-02-07,SKU_007,Store_A,25,2,6,2,False,False,False,False,27.285714285714285
2024-02-08,SKU_007,Store_A,24,3,6,2,False,False,False,False,27.0
2024-02-09,SKU_007,Store_A,17,4,6,2,False,False,False,False,26.714285714285715
2024-02-10,SKU_007,Store_A,20,5,6,2,True,False,False,False,24.857142857142858
2024-02-11,SKU_007,Store_A,27,6,6,2,True,False,False,False,24.0
2024-02-12,SKU_007,Store_A,20,0,7,2,False,False,True,False,24.857142857142858
2024-02-13,SKU_007,Store_A,16,1,7,2,False,False,False,False,23.428571428571427
2024-02-14,SKU_007,Store_A,40,2,7,2,False,False,False,False,21.285714285714285
2024-02-15,SKU_007,Store_A,15,3,7,2,False,False,False,False,23.428571428571427
2024-02-16,SKU_007,Store_A,34,4,7,2,False,False,False,False,22.142857142857142
2024-02-17,SKU_007,Store_A,20,5,7,2,True,False,False,False,24.571428571428573
2024-02-18,SKU_007,Store_A,21,6,7,2,True,False,False,False,24.571428571428573
2024-02-19,SKU_007,Store_A,18,0,8,2,False,False,False,False,23.714285714285715
2024-02-20,SKU_007,Store_A,25,1,8,2,False,False,False,False,23.428571428571427
2024-02-21,SKU_007,Store_A,14,2,8,2,False,False,False,False,24.714285714285715
2024-02-22,SKU_007,Store_A,12,3,8,2,False,False,False,False,21.0
2024-02-23,SKU_007,Store_A,29,4,8,2,False,False,False,False,20.571428571428573
2024-02-24,SKU_007,Store_A,16,5,8,2,True,False,False,False,19.857142857142858
2024-02-25,SKU_007,Store_A,24,6,8,2,True,False,False,False,19.285714285714285
2024-02-26,SKU_007,Store_A,14,0,9,2,False,False,True,False,19.714285714285715
2024-02-27,SKU_007,Store_A,23,1,9,2,False,False,False,False,19.142857142857142
2024-02-28,SKU_007,Store_A,27,2,9,2,False,False,False,False,18.857142857142858
2024-02-29,SKU_007,Store_A,16,3,9,2,False,False,False,False,20.714285714285715
2024-03-01,SKU_007,Store_A,9,4,9,3,False,False,False,False,21.285714285714285
2024-03-02,SKU_007,Store_A,27,5,9,3,True,False,False,False,18.428571428571427
2024-03-03,SKU_007,Store_A,22,6,9,3,True,False,False,False,20.0
2024-03-04,SKU_007,Store_A,15,0,10,3,False,False,False,False,19.714285714285715
2024-03-05,SKU_007,Store_A,16,1,10,3,False,False,False,False,19.857142857142858
2024-03-06,SKU_007,Store_A,11,2,10,3,False,False,False,False,18.857142857142858
2024-03-07,SKU_007,Store_A,24,3,10,3,False,False,False,False,16.571428571428573
2024-03-08,SKU_007,Store_A,14,4,10,3,False,False,False,False,17.714285714285715
2024-03-09,SKU_007,Store_A,9,5,10,3,True,False,False,False,18.428571428571427
2024-03-10,SKU_007,Store_A,17,6,10,3,True,False,False,False,15.857142857142858
2024-03-11,SKU_007,Store_A,11,0,11,3,False,True,False,False,15.142857142857142
2024-03-12,SKU_007,Store_A,10,1,11,3,False,False,False,False,14.571428571428571
2024-03-13,SKU_007,Store_A,13,2,11,3,False,False,False,False,13.714285714285714
2024-03-14,SKU_007,Store_A,15,3,11,3,False,False,False,False,14.0
2024-03-15,SKU_007,Store_A,8,4,11,3,False,False,False,False,12.714285714285714
2024-03-16,SKU_007,Store_A,21,5,11,3,True,False,False,False,11.857142857142858
2024-03-17,SKU_007,Store_A,18,6,11,3,True,False,False,False,13.571428571428571
2024-03-18,SKU_007,Store_A,12,0,12,3,False,False,False,False,13.714285714285714
2024-03-19,SKU_007,Store_A,9,1,12,3,False,False,False,False,13.857142857142858
2024-03-20,SKU_007,Store_A,13,2,12,3,False,False,False,False,13.714285714285714
2024-03-21,SKU_007,Store_A,18,3,12,3,False,False,False,False,13.714285714285714
2024-03-22,SKU_007,Store_A,17,4,12,3,False,False,False,False,14.142857142857142
2024-03-23,SKU_007,Store_A,19,5,12,3,True,False,False,False,15.428571428571429
2024-03-24,SKU_007,Store_A,11,6,12,3,True,False,False,False,15.142857142857142
2024-03-25,SKU_007,Store_A,0,0,13,3,False,False,False,True,14.142857142857142
2024-03-26,SKU_007,Store_A,19,1,13,3,False,False,False,False,12.428571428571429
2024-03-27,SKU_007,Store_A,12,2,13,3,False,False,False,False,13.857142857142858
2024-03-28,SKU_007,Store_A,16,3,13,3,False,False,False,False,13.714285714285714
2024-03-29,SKU_007,Store_A,21,4,13,3,False,False,False,False,13.428571428571429
2024-03-30,SKU_007,Store_A,25,5,13,3,True,False,False,False,14.0
2024-03-31,SKU_007,Store_A,10,6,13,3,True,False,False,False,14.857142857142858
2024-04-01,SKU_007,Store_A,13,0,14,4,False,False,False,False,14.714285714285714
2024-04-02,SKU_007,Store_A,20,1,14,4,False,False,False,False,16.571428571428573
2024-04-03,SKU_007,Store_A,9,2,14,4,False,False,False,False,16.714285714285715
2024-04-04,SKU_007,Store_A,10,3,14,4,False,False,False,False,16.285714285714285
2024-04-05,SKU_007,Store_A,10,4,14,4,False,False,False,False,15.428571428571429
2024-04-06,SKU_007,Store_A,13,5,14,4,True,False,False,False,13.857142857142858
2024-04-07,SKU_007,Store_A,12,6,14,4,True,False,False,False,12.142857142857142
2024-04-08,SKU_007,Store_A,10,0,15,4,False,True,False,False,12.428571428571429
2024-04-09,SKU_007,Store_A,9,1,15,4,False,False,False,False,12.0
2024-04-10,SKU_007,Store_A,18,2,15,4,False,False,False,False,10.428571428571429
2024-04-11,SKU_007,Store_A,21,3,15,4,False,False,False,False,11.714285714285714
2024-04-12,SKU_007,Store_A,21,4,15,4,False,False,False,False,13.285714285714286
2024-04-13,SKU_007,Store_A,12,5,15,4,True,False,False,False,14.857142857142858
2024-04-14,SKU_007,Store_A,19,6,15,4,True,False,False,False,14.714285714285714
2024-04-15,SKU_007,Store_A,16,0,16,4,False,False,False,False,15.714285714285714
2024-04-16,SKU_007,Store_A,12,1,16,4,False,False,False,False,16.571428571428573
2024-04-17,SKU_007,Store_A,19,2,16,4,False,False,False,False,17.0
2024-04-18,SKU_007,Store_A,12,3,16,4,False,False,False,False,17.142857142857142
2024-04-19,SKU_007,Store_A,14,4,16,4,False,False,False,False,15.857142857142858
2024-04-20,SKU_007,Store_A,9,5,16,4,True,False,False,False,14.857142857142858
2024-04-21,SKU_007,Store_A,14,6,16,4,True,False,False,False,14.428571428571429
2024-04-22,SKU_007,Store_A,18,0,17,4,False,True,False,False,13.714285714285714
2024-04-23,SKU_007,Store_A,24,1,17,4,False,False,False,False,14.0
2024-04-24,SKU_007,Store_A,15,2,17,4,False,False,False,False,15.714285714285714
2024-04-25,SKU_007,Store_A,12,3,17,4,False,False,False,False,15.142857142857142
2024-04-26,SKU_007,Store_A,25,4,17,4,False,False,False,False,15.142857142857142
2024-04-27,SKU_007,Store_A,15,5,17,4,True,False,False,False,16.714285714285715
2024-04-28,SKU_007,Store_A,9,6,17,4,True,False,False,False,17.571428571428573
2024-04-29,SKU_007,Store_A,19,0,18,4,False,False,False,False,16.857142857142858
2024-04-30,SKU_007,Store_A,17,1,18,4,False,False,False,False,17.0
2024-05-01,SKU_007,Store_A,31,2,18,5,False,False,False,False,16.0
2024-05-02,SKU_007,Store_A,22,3,18,5,False,False,False,False,18.285714285714285
2024-05-03,SKU_007,Store_A,19,4,18,5,False,False,False,False,19.714285714285715
2024-05-04,SKU_007,Store_A,15,5,18,5,True,False,False,False,18.857142857142858
2024-05-05,SKU_007,Store_A,22,6,18,5,True,False,False,False,18.857142857142858
2024-05-06,SKU_007,Store_A,28,0,19,5,False,True,False,False,20.714285714285715
2024-05-07,SKU_007,Store_A,22,1,19,5,False,False,False,False,22.0
2024-05-08,SKU_007,Store_A,17,2,19,5,False,False,False,False,22.714285714285715
